 v_i      u      x      Error   
1.69644e-10 0.182536 0.817218 1
1.69475e-10 0.182437 0.817318 1
1.69305e-10 0.182337 0.817418 1
1.69136e-10 0.182237 0.817518 1
1.68967e-10 0.182138 0.817618 1
1.68798e-10 0.182038 0.817718 1
1.68629e-10 0.181938 0.817818 1
1.68461e-10 0.181838 0.817918 1
1.68293e-10 0.181739 0.818018 1
1.68124e-10 0.181639 0.818118 1
1.67956e-10 0.181539 0.818218 1
1.67788e-10 0.18144 0.818318 1
1.67621e-10 0.18134 0.818418 1
1.67453e-10 0.18124 0.818518 1
1.67286e-10 0.181141 0.818618 1
1.67119e-10 0.181041 0.818718 1
1.66952e-10 0.180941 0.818818 1
1.66785e-10 0.180841 0.818918 1
1.66618e-10 0.180742 0.819018 1
1.66452e-10 0.180642 0.819118 1
1.66285e-10 0.180542 0.819218 1
1.66119e-10 0.180443 0.819318 1
1.65953e-10 0.180343 0.819418 1
1.65787e-10 0.180243 0.819518 1
1.65622e-10 0.180143 0.819618 1
1.65456e-10 0.180044 0.819718 1
1.65291e-10 0.179944 0.819818 1
1.65125e-10 0.179844 0.819918 1
1.6496e-10 0.179745 0.820018 1
1.64796e-10 0.179645 0.820118 1
1.64631e-10 0.179545 0.820218 1
1.64466e-10 0.179445 0.820318 1
1.64302e-10 0.179346 0.820418 1
1.64138e-10 0.179246 0.820518 1
1.63974e-10 0.179146 0.820618 1
1.6381e-10 0.179047 0.820718 1
1.63646e-10 0.178947 0.820818 1
1.63483e-10 0.178847 0.820918 1
1.63319e-10 0.178748 0.821018 1
1.63156e-10 0.178648 0.821118 1
1.62993e-10 0.178548 0.821218 1
1.6283e-10 0.178448 0.821318 1
1.62667e-10 0.178349 0.821418 1
1.62505e-10 0.178249 0.821518 1
1.62342e-10 0.178149 0.821618 1
1.6218e-10 0.17805 0.821718 1
1.62018e-10 0.17795 0.821818 1
1.61856e-10 0.17785 0.821918 1
1.61694e-10 0.17775 0.822018 1
1.61533e-10 0.177651 0.822118 1
1.61371e-10 0.177551 0.822218 1
1.6121e-10 0.177451 0.822318 1
1.61049e-10 0.177351 0.822418 1
1.60888e-10 0.177252 0.822518 1
1.60727e-10 0.177152 0.822618 1
1.60567e-10 0.177052 0.822718 1
1.60406e-10 0.176953 0.822818 1
1.60246e-10 0.176853 0.822918 1
1.60086e-10 0.176753 0.823018 1
1.59926e-10 0.176653 0.823118 1
1.59766e-10 0.176554 0.823218 1
1.59606e-10 0.176454 0.823318 1
1.59447e-10 0.176354 0.823418 1
1.59287e-10 0.176255 0.823518 1
1.59128e-10 0.176155 0.823618 1
1.58969e-10 0.176055 0.823718 1
1.5881e-10 0.175955 0.823818 1
1.58651e-10 0.175856 0.823918 1
1.58493e-10 0.175756 0.824018 1
1.58334e-10 0.175656 0.824118 1
1.58176e-10 0.175557 0.824218 1
1.58018e-10 0.175457 0.824318 1
1.5786e-10 0.175357 0.824418 1
1.57702e-10 0.175257 0.824518 1
1.57545e-10 0.175158 0.824618 1
1.57387e-10 0.175058 0.824718 1
1.5723e-10 0.174958 0.824818 1
1.57073e-10 0.174858 0.824918 1
1.56916e-10 0.174759 0.825017 1
1.56759e-10 0.174659 0.825117 1
1.56603e-10 0.174559 0.825217 1
1.56446e-10 0.17446 0.825317 1
1.5629e-10 0.17436 0.825417 1
1.56133e-10 0.17426 0.825517 1
1.55977e-10 0.17416 0.825617 1
1.55822e-10 0.174061 0.825717 1
1.55666e-10 0.173961 0.825817 1
1.5551e-10 0.173861 0.825917 1
1.55355e-10 0.173761 0.826017 1
1.552e-10 0.173662 0.826117 1
1.55044e-10 0.173562 0.826217 1
1.5489e-10 0.173462 0.826317 1
1.54735e-10 0.173363 0.826417 1
1.5458e-10 0.173263 0.826517 1
1.54426e-10 0.173163 0.826617 1
1.54271e-10 0.173063 0.826717 1
1.54117e-10 0.172964 0.826817 1
1.53963e-10 0.172864 0.826917 1
1.53809e-10 0.172764 0.827017 1
1.53655e-10 0.172664 0.827117 1
1.53502e-10 0.172565 0.827217 1
1.53348e-10 0.172465 0.827317 1
1.53195e-10 0.172365 0.827417 1
1.53042e-10 0.172266 0.827517 1
1.52889e-10 0.172166 0.827617 1
1.52736e-10 0.172066 0.827717 1
1.52584e-10 0.171966 0.827817 1
1.52431e-10 0.171867 0.827917 1
1.52279e-10 0.171767 0.828017 1
1.52127e-10 0.171667 0.828117 1
1.51975e-10 0.171567 0.828217 1
1.51823e-10 0.171468 0.828317 1
1.51671e-10 0.171368 0.828417 1
1.51519e-10 0.171268 0.828517 1
1.51368e-10 0.171169 0.828617 1
1.51217e-10 0.171069 0.828717 1
1.51066e-10 0.170969 0.828817 1
1.50915e-10 0.170869 0.828917 1
1.50764e-10 0.17077 0.829017 1
1.50613e-10 0.17067 0.829117 1
1.50463e-10 0.17057 0.829217 1
1.50312e-10 0.17047 0.829317 1
1.50162e-10 0.170371 0.829417 1
1.50012e-10 0.170271 0.829517 1
1.49862e-10 0.170171 0.829617 1
1.49712e-10 0.170071 0.829717 1
1.49563e-10 0.169972 0.829817 1
1.49413e-10 0.169872 0.829917 1
1.49264e-10 0.169772 0.830017 1
1.49115e-10 0.169672 0.830117 1
1.48966e-10 0.169573 0.830217 1
1.48817e-10 0.169473 0.830317 1
1.48668e-10 0.169373 0.830417 1
1.48519e-10 0.169274 0.830517 1
1.48371e-10 0.169174 0.830617 1
1.48223e-10 0.169074 0.830717 1
1.48075e-10 0.168974 0.830817 1
1.47927e-10 0.168875 0.830917 1
1.47779e-10 0.168775 0.831017 1
1.47631e-10 0.168675 0.831117 1
1.47484e-10 0.168575 0.831217 1
1.47336e-10 0.168476 0.831317 1
1.47189e-10 0.168376 0.831417 1
1.47042e-10 0.168276 0.831517 1
1.46895e-10 0.168176 0.831617 1
1.46748e-10 0.168077 0.831717 1
1.46601e-10 0.167977 0.831817 1
1.46455e-10 0.167877 0.831917 1
1.46309e-10 0.167777 0.832017 1
1.46162e-10 0.167678 0.832117 1
1.46016e-10 0.167578 0.832217 1
1.4587e-10 0.167478 0.832317 1
1.45725e-10 0.167378 0.832417 1
1.45579e-10 0.167279 0.832517 1
1.45433e-10 0.167179 0.832617 1
1.45288e-10 0.167079 0.832717 1
1.45143e-10 0.166979 0.832817 1
1.44998e-10 0.16688 0.832917 1
1.44853e-10 0.16678 0.833017 1
1.44708e-10 0.16668 0.833117 1
1.44564e-10 0.16658 0.833217 1
1.44419e-10 0.166481 0.833317 1
1.44275e-10 0.166381 0.833417 1
1.44131e-10 0.166281 0.833517 1
1.43986e-10 0.166182 0.833617 1
1.43843e-10 0.166082 0.833717 1
1.43699e-10 0.165982 0.833817 1
1.43555e-10 0.165882 0.833917 1
1.43412e-10 0.165783 0.834017 1
1.43268e-10 0.165683 0.834117 1
1.43125e-10 0.165583 0.834217 1
1.42982e-10 0.165483 0.834317 1
1.42839e-10 0.165384 0.834417 1
1.42697e-10 0.165284 0.834517 1
1.42554e-10 0.165184 0.834617 1
1.42411e-10 0.165084 0.834717 1
1.42269e-10 0.164985 0.834817 1
1.42127e-10 0.164885 0.834917 1
1.41985e-10 0.164785 0.835016 1
1.41843e-10 0.164685 0.835116 1
1.41701e-10 0.164586 0.835216 1
1.4156e-10 0.164486 0.835316 1
1.41418e-10 0.164386 0.835416 1
1.41277e-10 0.164286 0.835516 1
1.41136e-10 0.164187 0.835616 1
1.40995e-10 0.164087 0.835716 1
1.40854e-10 0.163987 0.835816 1
1.40713e-10 0.163887 0.835916 1
1.40572e-10 0.163788 0.836016 1
1.40432e-10 0.163688 0.836116 1
1.40291e-10 0.163588 0.836216 1
1.40151e-10 0.163488 0.836316 1
1.40011e-10 0.163389 0.836416 1
1.39871e-10 0.163289 0.836516 1
1.39731e-10 0.163189 0.836616 1
1.39592e-10 0.163089 0.836716 1
1.39452e-10 0.16299 0.836816 1
1.39313e-10 0.16289 0.836916 1
1.39174e-10 0.16279 0.837016 1
1.39035e-10 0.16269 0.837116 1
1.38896e-10 0.162591 0.837216 1
1.38757e-10 0.162491 0.837316 1
1.38618e-10 0.162391 0.837416 1
1.3848e-10 0.162291 0.837516 1
1.38341e-10 0.162191 0.837616 1
1.38203e-10 0.162092 0.837716 1
1.38065e-10 0.161992 0.837816 1
1.37927e-10 0.161892 0.837916 1
1.37789e-10 0.161792 0.838016 1
1.37651e-10 0.161693 0.838116 1
1.37514e-10 0.161593 0.838216 1
1.37376e-10 0.161493 0.838316 1
1.37239e-10 0.161393 0.838416 1
1.37102e-10 0.161294 0.838516 1
1.36965e-10 0.161194 0.838616 1
1.36828e-10 0.161094 0.838716 1
1.36691e-10 0.160994 0.838816 1
1.36555e-10 0.160895 0.838916 1
1.36418e-10 0.160795 0.839016 1
1.36282e-10 0.160695 0.839116 1
1.36146e-10 0.160595 0.839216 1
1.3601e-10 0.160496 0.839316 1
1.35874e-10 0.160396 0.839416 1
1.35738e-10 0.160296 0.839516 1
1.35602e-10 0.160196 0.839616 1
1.35467e-10 0.160097 0.839716 1
1.35331e-10 0.159997 0.839816 1
1.35196e-10 0.159897 0.839916 1
1.35061e-10 0.159797 0.840016 1
1.34926e-10 0.159698 0.840116 1
1.34791e-10 0.159598 0.840216 1
1.34656e-10 0.159498 0.840316 1
1.34522e-10 0.159398 0.840416 1
1.34387e-10 0.159299 0.840516 1
1.34253e-10 0.159199 0.840616 1
1.34119e-10 0.159099 0.840716 1
1.33985e-10 0.158999 0.840816 1
1.33851e-10 0.158899 0.840916 1
1.33717e-10 0.1588 0.841016 1
1.33584e-10 0.1587 0.841116 1
1.3345e-10 0.1586 0.841216 1
1.33317e-10 0.1585 0.841316 1
1.33183e-10 0.158401 0.841416 1
1.3305e-10 0.158301 0.841516 1
1.32917e-10 0.158201 0.841616 1
1.32784e-10 0.158101 0.841716 1
1.32652e-10 0.158002 0.841816 1
1.32519e-10 0.157902 0.841916 1
1.32387e-10 0.157802 0.842016 1
1.32254e-10 0.157702 0.842116 1
1.32122e-10 0.157603 0.842216 1
1.3199e-10 0.157503 0.842316 1
1.31858e-10 0.157403 0.842416 1
1.31727e-10 0.157303 0.842516 1
1.31595e-10 0.157203 0.842616 1
1.31463e-10 0.157104 0.842716 1
1.31332e-10 0.157004 0.842816 1
1.31201e-10 0.156904 0.842916 1
1.3107e-10 0.156804 0.843016 1
1.30939e-10 0.156705 0.843116 1
1.30808e-10 0.156605 0.843216 1
1.30677e-10 0.156505 0.843316 1
1.30546e-10 0.156405 0.843416 1
1.30416e-10 0.156306 0.843516 1
1.30286e-10 0.156206 0.843616 1
1.30155e-10 0.156106 0.843716 1
1.30025e-10 0.156006 0.843816 1
1.29895e-10 0.155906 0.843916 1
1.29766e-10 0.155807 0.844016 1
1.29636e-10 0.155707 0.844116 1
1.29506e-10 0.155607 0.844216 1
1.29377e-10 0.155507 0.844316 1
1.29248e-10 0.155408 0.844416 1
1.29118e-10 0.155308 0.844516 1
1.28989e-10 0.155208 0.844616 1
1.2886e-10 0.155108 0.844716 1
1.28732e-10 0.155009 0.844816 1
1.28603e-10 0.154909 0.844916 1
1.28475e-10 0.154809 0.845015 1
1.28346e-10 0.154709 0.845115 1
1.28218e-10 0.154609 0.845215 1
1.2809e-10 0.15451 0.845315 1
1.27962e-10 0.15441 0.845415 1
1.27834e-10 0.15431 0.845515 1
1.27706e-10 0.15421 0.845615 1
1.27578e-10 0.154111 0.845715 1
1.27451e-10 0.154011 0.845815 1
1.27324e-10 0.153911 0.845915 1
1.27196e-10 0.153811 0.846015 1
1.27069e-10 0.153711 0.846115 1
1.26942e-10 0.153612 0.846215 1
1.26815e-10 0.153512 0.846315 1
1.26689e-10 0.153412 0.846415 1
1.26562e-10 0.153312 0.846515 1
1.26436e-10 0.153213 0.846615 1
1.26309e-10 0.153113 0.846715 1
1.26183e-10 0.153013 0.846815 1
1.26057e-10 0.152913 0.846915 1
1.25931e-10 0.152814 0.847015 1
1.25805e-10 0.152714 0.847115 1
1.25679e-10 0.152614 0.847215 1
1.25554e-10 0.152514 0.847315 1
1.25428e-10 0.152414 0.847415 1
1.25303e-10 0.152315 0.847515 1
1.25178e-10 0.152215 0.847615 1
1.25052e-10 0.152115 0.847715 1
1.24927e-10 0.152015 0.847815 1
1.24803e-10 0.151916 0.847915 1
1.24678e-10 0.151816 0.848015 1
1.24553e-10 0.151716 0.848115 1
1.24429e-10 0.151616 0.848215 1
1.24304e-10 0.151516 0.848315 1
1.2418e-10 0.151417 0.848415 1
1.24056e-10 0.151317 0.848515 1
1.23932e-10 0.151217 0.848615 1
1.23808e-10 0.151117 0.848715 1
1.23685e-10 0.151018 0.848815 1
1.23561e-10 0.150918 0.848915 1
1.23437e-10 0.150818 0.849015 1
1.23314e-10 0.150718 0.849115 1
1.23191e-10 0.150618 0.849215 1
1.23068e-10 0.150519 0.849315 1
1.22945e-10 0.150419 0.849415 1
1.22822e-10 0.150319 0.849515 1
1.22699e-10 0.150219 0.849615 1
1.22577e-10 0.150119 0.849715 1
1.22454e-10 0.15002 0.849815 1
1.22332e-10 0.14992 0.849915 1
1.22209e-10 0.14982 0.850015 1
1.22087e-10 0.14972 0.850115 1
1.21965e-10 0.149621 0.850215 1
1.21843e-10 0.149521 0.850315 1
1.21722e-10 0.149421 0.850415 1
1.216e-10 0.149321 0.850515 1
1.21478e-10 0.149221 0.850615 1
1.21357e-10 0.149122 0.850715 1
1.21236e-10 0.149022 0.850815 1
1.21115e-10 0.148922 0.850915 1
1.20993e-10 0.148822 0.851015 1
1.20873e-10 0.148723 0.851115 1
1.20752e-10 0.148623 0.851215 1
1.20631e-10 0.148523 0.851315 1
1.20511e-10 0.148423 0.851415 1
1.2039e-10 0.148323 0.851515 1
1.2027e-10 0.148224 0.851615 1
1.2015e-10 0.148124 0.851715 1
1.20029e-10 0.148024 0.851815 1
1.1991e-10 0.147924 0.851915 1
1.1979e-10 0.147824 0.852015 1
1.1967e-10 0.147725 0.852115 1
1.1955e-10 0.147625 0.852215 1
1.19431e-10 0.147525 0.852315 1
1.19312e-10 0.147425 0.852415 1
1.19192e-10 0.147326 0.852515 1
1.19073e-10 0.147226 0.852615 1
1.18954e-10 0.147126 0.852715 1
1.18835e-10 0.147026 0.852815 1
1.18717e-10 0.146926 0.852915 1
1.18598e-10 0.146827 0.853015 1
1.18479e-10 0.146727 0.853115 1
1.18361e-10 0.146627 0.853215 1
1.18243e-10 0.146527 0.853315 1
1.18124e-10 0.146427 0.853415 1
1.18006e-10 0.146328 0.853515 1
1.17889e-10 0.146228 0.853615 1
1.17771e-10 0.146128 0.853715 1
1.17653e-10 0.146028 0.853815 1
1.17535e-10 0.145929 0.853915 1
1.17418e-10 0.145829 0.854015 1
1.17301e-10 0.145729 0.854115 1
1.17183e-10 0.145629 0.854215 1
1.17066e-10 0.145529 0.854315 1
1.16949e-10 0.14543 0.854415 1
1.16832e-10 0.14533 0.854515 1
1.16716e-10 0.14523 0.854615 1
1.16599e-10 0.14513 0.854715 1
1.16482e-10 0.14503 0.854815 1
1.16366e-10 0.144931 0.854915 1
1.1625e-10 0.144831 0.855014 1
1.16134e-10 0.144731 0.855114 1
1.16017e-10 0.144631 0.855214 1
1.15902e-10 0.144531 0.855314 1
1.15786e-10 0.144432 0.855414 1
1.1567e-10 0.144332 0.855514 1
1.15554e-10 0.144232 0.855614 1
1.15439e-10 0.144132 0.855714 1
1.15324e-10 0.144032 0.855814 1
1.15208e-10 0.143933 0.855914 1
1.15093e-10 0.143833 0.856014 1
1.14978e-10 0.143733 0.856114 1
1.14863e-10 0.143633 0.856214 1
1.14748e-10 0.143533 0.856314 1
1.14634e-10 0.143434 0.856414 1
1.14519e-10 0.143334 0.856514 1
1.14405e-10 0.143234 0.856614 1
1.1429e-10 0.143134 0.856714 1
1.14176e-10 0.143035 0.856814 1
1.14062e-10 0.142935 0.856914 1
1.13948e-10 0.142835 0.857014 1
1.13834e-10 0.142735 0.857114 1
1.1372e-10 0.142635 0.857214 1
1.13607e-10 0.142536 0.857314 1
1.13493e-10 0.142436 0.857414 1
1.1338e-10 0.142336 0.857514 1
1.13266e-10 0.142236 0.857614 1
1.13153e-10 0.142136 0.857714 1
1.1304e-10 0.142037 0.857814 1
1.12927e-10 0.141937 0.857914 1
1.12814e-10 0.141837 0.858014 1
1.12702e-10 0.141737 0.858114 1
1.12589e-10 0.141637 0.858214 1
1.12476e-10 0.141538 0.858314 1
1.12364e-10 0.141438 0.858414 1
1.12252e-10 0.141338 0.858514 1
1.1214e-10 0.141238 0.858614 1
1.12028e-10 0.141138 0.858714 1
1.11916e-10 0.141039 0.858814 1
1.11804e-10 0.140939 0.858914 1
1.11692e-10 0.140839 0.859014 1
1.1158e-10 0.140739 0.859114 1
1.11469e-10 0.140639 0.859214 1
1.11357e-10 0.14054 0.859314 1
1.11246e-10 0.14044 0.859414 1
1.11135e-10 0.14034 0.859514 1
1.11024e-10 0.14024 0.859614 1
1.10913e-10 0.14014 0.859714 1
1.10802e-10 0.140041 0.859814 1
1.10691e-10 0.139941 0.859914 1
1.10581e-10 0.139841 0.860014 1
1.1047e-10 0.139741 0.860114 1
1.1036e-10 0.139641 0.860214 1
1.1025e-10 0.139542 0.860314 1
1.10139e-10 0.139442 0.860414 1
1.10029e-10 0.139342 0.860514 1
1.09919e-10 0.139242 0.860614 1
1.09809e-10 0.139142 0.860714 1
1.097e-10 0.139043 0.860814 1
1.0959e-10 0.138943 0.860914 1
1.09481e-10 0.138843 0.861014 1
1.09371e-10 0.138743 0.861114 1
1.09262e-10 0.138643 0.861214 1
1.09153e-10 0.138544 0.861314 1
1.09044e-10 0.138444 0.861414 1
1.08935e-10 0.138344 0.861514 1
1.08826e-10 0.138244 0.861614 1
1.08717e-10 0.138144 0.861714 1
1.08608e-10 0.138045 0.861814 1
1.085e-10 0.137945 0.861914 1
1.08391e-10 0.137845 0.862014 1
1.08283e-10 0.137745 0.862114 1
1.08175e-10 0.137645 0.862214 1
1.08067e-10 0.137545 0.862314 1
1.07959e-10 0.137446 0.862414 1
1.07851e-10 0.137346 0.862514 1
1.07743e-10 0.137246 0.862614 1
1.07635e-10 0.137146 0.862714 1
1.07528e-10 0.137046 0.862814 1
1.0742e-10 0.136947 0.862914 1
1.07313e-10 0.136847 0.863014 1
1.07206e-10 0.136747 0.863114 1
1.07098e-10 0.136647 0.863214 1
1.06991e-10 0.136547 0.863314 1
1.06885e-10 0.136448 0.863414 1
1.06778e-10 0.136348 0.863514 1
1.06671e-10 0.136248 0.863614 1
1.06564e-10 0.136148 0.863714 1
1.06458e-10 0.136048 0.863814 1
1.06351e-10 0.135949 0.863914 1
1.06245e-10 0.135849 0.864014 1
1.06139e-10 0.135749 0.864114 1
1.06033e-10 0.135649 0.864214 1
1.05927e-10 0.135549 0.864314 1
1.05821e-10 0.13545 0.864414 1
1.05715e-10 0.13535 0.864514 1
1.0561e-10 0.13525 0.864614 1
1.05504e-10 0.13515 0.864714 1
1.05399e-10 0.13505 0.864814 1
1.05293e-10 0.13495 0.864914 1
1.05188e-10 0.134851 0.865013 1
1.05083e-10 0.134751 0.865113 1
1.04978e-10 0.134651 0.865213 1
1.04873e-10 0.134551 0.865313 1
1.04768e-10 0.134451 0.865413 1
1.04664e-10 0.134352 0.865513 1
1.04559e-10 0.134252 0.865613 1
1.04454e-10 0.134152 0.865713 1
1.0435e-10 0.134052 0.865813 1
1.04246e-10 0.133952 0.865913 1
1.04142e-10 0.133853 0.866013 1
1.04038e-10 0.133753 0.866113 1
1.03934e-10 0.133653 0.866213 1
1.0383e-10 0.133553 0.866313 1
1.03726e-10 0.133453 0.866413 1
1.03622e-10 0.133353 0.866513 1
1.03519e-10 0.133254 0.866613 1
1.03415e-10 0.133154 0.866713 1
1.03312e-10 0.133054 0.866813 1
1.03209e-10 0.132954 0.866913 1
1.03105e-10 0.132854 0.867013 1
1.03002e-10 0.132755 0.867113 1
1.029e-10 0.132655 0.867213 1
1.02797e-10 0.132555 0.867313 1
1.02694e-10 0.132455 0.867413 1
1.02591e-10 0.132355 0.867513 1
1.02489e-10 0.132256 0.867613 1
1.02386e-10 0.132156 0.867713 1
1.02284e-10 0.132056 0.867813 1
1.02182e-10 0.131956 0.867913 1
1.0208e-10 0.131856 0.868013 1
1.01978e-10 0.131756 0.868113 1
1.01876e-10 0.131657 0.868213 1
1.01774e-10 0.131557 0.868313 1
1.01672e-10 0.131457 0.868413 1
1.01571e-10 0.131357 0.868513 1
1.01469e-10 0.131257 0.868613 1
1.01368e-10 0.131158 0.868713 1
1.01266e-10 0.131058 0.868813 1
1.01165e-10 0.130958 0.868913 1
1.01064e-10 0.130858 0.869013 1
1.00963e-10 0.130758 0.869113 1
1.00862e-10 0.130658 0.869213 1
1.00761e-10 0.130559 0.869313 1
1.00661e-10 0.130459 0.869413 1
1.0056e-10 0.130359 0.869513 1
1.0046e-10 0.130259 0.869613 1
1.00359e-10 0.130159 0.869713 1
1.00259e-10 0.13006 0.869813 1
1.00159e-10 0.12996 0.869913 1
1.00059e-10 0.12986 0.870013 1
9.99586e-11 0.12976 0.870113 1
9.98587e-11 0.12966 0.870213 1
9.97589e-11 0.12956 0.870313 1
9.96592e-11 0.129461 0.870413 1
9.95596e-11 0.129361 0.870513 1
9.94601e-11 0.129261 0.870613 1
9.93607e-11 0.129161 0.870713 1
9.92614e-11 0.129061 0.870813 1
9.91622e-11 0.128962 0.870913 1
9.90631e-11 0.128862 0.871013 1
9.89641e-11 0.128762 0.871113 1
9.88652e-11 0.128662 0.871213 1
9.87664e-11 0.128562 0.871313 1
9.86676e-11 0.128462 0.871413 1
9.8569e-11 0.128363 0.871513 1
9.84705e-11 0.128263 0.871613 1
9.83721e-11 0.128163 0.871713 1
9.82738e-11 0.128063 0.871813 1
9.81756e-11 0.127963 0.871913 1
9.80775e-11 0.127864 0.872013 1
9.79795e-11 0.127764 0.872113 1
9.78815e-11 0.127664 0.872213 1
9.77837e-11 0.127564 0.872313 1
9.7686e-11 0.127464 0.872413 1
9.75884e-11 0.127364 0.872513 1
9.74908e-11 0.127265 0.872613 1
9.73934e-11 0.127165 0.872713 1
9.72961e-11 0.127065 0.872813 1
9.71988e-11 0.126965 0.872913 1
9.71017e-11 0.126865 0.873013 1
9.70046e-11 0.126765 0.873113 1
9.69077e-11 0.126666 0.873213 1
9.68108e-11 0.126566 0.873313 1
9.67141e-11 0.126466 0.873413 1
9.66174e-11 0.126366 0.873513 1
9.65209e-11 0.126266 0.873613 1
9.64244e-11 0.126167 0.873713 1
9.6328e-11 0.126067 0.873813 1
9.62318e-11 0.125967 0.873913 1
9.61356e-11 0.125867 0.874013 1
9.60395e-11 0.125767 0.874113 1
9.59435e-11 0.125667 0.874213 1
9.58477e-11 0.125568 0.874313 1
9.57519e-11 0.125468 0.874413 1
9.56562e-11 0.125368 0.874513 1
9.55606e-11 0.125268 0.874613 1
9.54651e-11 0.125168 0.874713 1
9.53697e-11 0.125068 0.874813 1
9.52743e-11 0.124969 0.874913 1
9.51791e-11 0.124869 0.875012 1
9.5084e-11 0.124769 0.875112 1
9.4989e-11 0.124669 0.875212 1
9.4894e-11 0.124569 0.875312 1
9.47992e-11 0.124469 0.875412 1
9.47045e-11 0.12437 0.875512 1
9.46098e-11 0.12427 0.875612 1
9.45153e-11 0.12417 0.875712 1
9.44208e-11 0.12407 0.875812 1
9.43264e-11 0.12397 0.875912 1
9.42322e-11 0.123871 0.876012 1
9.4138e-11 0.123771 0.876112 1
9.40439e-11 0.123671 0.876212 1
9.39499e-11 0.123571 0.876312 1
9.3856e-11 0.123471 0.876412 1
9.37622e-11 0.123371 0.876512 1
9.36685e-11 0.123272 0.876612 1
9.35749e-11 0.123172 0.876712 1
9.34814e-11 0.123072 0.876812 1
9.3388e-11 0.122972 0.876912 1
9.32946e-11 0.122872 0.877012 1
9.32014e-11 0.122772 0.877112 1
9.31083e-11 0.122673 0.877212 1
9.30152e-11 0.122573 0.877312 1
9.29222e-11 0.122473 0.877412 1
9.28294e-11 0.122373 0.877512 1
9.27366e-11 0.122273 0.877612 1
9.26439e-11 0.122173 0.877712 1
9.25513e-11 0.122074 0.877812 1
9.24588e-11 0.121974 0.877912 1
9.23664e-11 0.121874 0.878012 1
9.22741e-11 0.121774 0.878112 1
9.21819e-11 0.121674 0.878212 1
9.20898e-11 0.121574 0.878312 1
9.19977e-11 0.121475 0.878412 1
9.19058e-11 0.121375 0.878512 1
9.1814e-11 0.121275 0.878612 1
9.17222e-11 0.121175 0.878712 1
9.16305e-11 0.121075 0.878812 1
9.1539e-11 0.120975 0.878912 1
9.14475e-11 0.120876 0.879012 1
9.13561e-11 0.120776 0.879112 1
9.12648e-11 0.120676 0.879212 1
9.11736e-11 0.120576 0.879312 1
9.10824e-11 0.120476 0.879412 1
9.09914e-11 0.120376 0.879512 1
9.09005e-11 0.120277 0.879612 1
9.08096e-11 0.120177 0.879712 1
9.07189e-11 0.120077 0.879812 1
9.06282e-11 0.119977 0.879912 1
9.05376e-11 0.119877 0.880012 1
9.04472e-11 0.119777 0.880112 1
9.03568e-11 0.119678 0.880212 1
9.02665e-11 0.119578 0.880312 1
9.01763e-11 0.119478 0.880412 1
9.00861e-11 0.119378 0.880512 1
8.99961e-11 0.119278 0.880612 1
8.99062e-11 0.119178 0.880712 1
8.98163e-11 0.119079 0.880812 1
8.97265e-11 0.118979 0.880912 1
8.96369e-11 0.118879 0.881012 1
8.95473e-11 0.118779 0.881112 1
8.94578e-11 0.118679 0.881212 1
8.93684e-11 0.118579 0.881312 1
8.92791e-11 0.11848 0.881412 1
8.91898e-11 0.11838 0.881512 1
8.91007e-11 0.11828 0.881612 1
8.90117e-11 0.11818 0.881712 1
8.89227e-11 0.11808 0.881812 1
8.88338e-11 0.11798 0.881912 1
8.87451e-11 0.117881 0.882012 1
8.86564e-11 0.117781 0.882112 1
8.85678e-11 0.117681 0.882212 1
8.84792e-11 0.117581 0.882312 1
8.83908e-11 0.117481 0.882412 1
8.83025e-11 0.117381 0.882512 1
8.82142e-11 0.117281 0.882612 1
8.81261e-11 0.117182 0.882712 1
8.8038e-11 0.117082 0.882812 1
8.795e-11 0.116982 0.882912 1
8.78621e-11 0.116882 0.883012 1
8.77743e-11 0.116782 0.883112 1
8.76866e-11 0.116682 0.883212 1
8.75989e-11 0.116583 0.883312 1
8.75114e-11 0.116483 0.883412 1
8.74239e-11 0.116383 0.883512 1
8.73366e-11 0.116283 0.883612 1
8.72493e-11 0.116183 0.883712 1
8.71621e-11 0.116083 0.883812 1
8.7075e-11 0.115984 0.883912 1
8.6988e-11 0.115884 0.884012 1
8.6901e-11 0.115784 0.884112 1
8.68142e-11 0.115684 0.884212 1
8.67274e-11 0.115584 0.884312 1
8.66407e-11 0.115484 0.884412 1
8.65541e-11 0.115385 0.884512 1
8.64676e-11 0.115285 0.884612 1
8.63812e-11 0.115185 0.884712 1
8.62949e-11 0.115085 0.884812 1
8.62087e-11 0.114985 0.884912 1
8.61225e-11 0.114885 0.885011 1
8.60364e-11 0.114785 0.885111 1
8.59504e-11 0.114686 0.885211 1
8.58645e-11 0.114586 0.885311 1
8.57787e-11 0.114486 0.885411 1
8.5693e-11 0.114386 0.885511 1
8.56074e-11 0.114286 0.885611 1
8.55218e-11 0.114186 0.885711 1
8.54363e-11 0.114087 0.885811 1
8.5351e-11 0.113987 0.885911 1
8.52657e-11 0.113887 0.886011 1
8.51804e-11 0.113787 0.886111 1
8.50953e-11 0.113687 0.886211 1
8.50103e-11 0.113587 0.886311 1
8.49253e-11 0.113488 0.886411 1
8.48404e-11 0.113388 0.886511 1
8.47556e-11 0.113288 0.886611 1
8.46709e-11 0.113188 0.886711 1
8.45863e-11 0.113088 0.886811 1
8.45018e-11 0.112988 0.886911 1
8.44173e-11 0.112888 0.887011 1
